DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
01/01/2013 00:00,7.00,258,10.89,36.9,1012.4,,
01/01/2013 01:00,10.30,267,16.33,37.2,1011.8,,
01/01/2013 02:00,10.30,278,15.94,37.6,1011.0,,
01/01/2013 03:00,5.44,279,10.89,37.0,1010.5,,
01/01/2013 04:00,6.61,263,10.11,37.2,1010.3,,
01/01/2013 05:00,5.64,272,12.25,38.1,1009.7,,
01/01/2013 06:00,7.58,283,11.86,37.9,1009.1,,
01/01/2013 07:00,6.61,276,11.47,37.6,1009.2,,
01/01/2013 08:00,5.64,266,8.94,37.0,1008.9,,
01/01/2013 09:00,,0,,,,,
01/01/2013 10:00,3.30,267,7.58,35.6,1009.0,,
01/01/2013 11:00,4.08,248,8.75,35.8,1009.2,,
01/01/2013 12:00,5.44,273,8.75,37.2,1009.5,,
01/01/2013 13:00,3.89,272,8.55,36.9,1009.6,,
01/01/2013 14:00,3.30,259,7.78,37.4,1009.7,,
01/01/2013 15:00,6.22,312,9.72,38.8,1010.2,,
01/01/2013 16:00,4.86,310,11.08,38.8,1009.5,,
01/01/2013 17:00,2.92,351,6.61,39.0,1008.7,,
01/01/2013 18:00,5.64,333,11.47,37.8,1008.6,,
01/01/2013 19:00,4.47,329,10.30,37.0,1008.7,,
01/01/2013 20:00,4.86,348,8.94,36.1,1008.9,,
01/01/2013 21:00,4.86,348,10.69,34.7,1009.1,,
01/01/2013 22:00,4.86,337,7.97,32.5,1010.8,,
01/01/2013 23:00,4.08,338,7.39,30.7,1011.7,,
01/02/2013 00:00,4.67,343,7.78,30.2,1011.9,,
01/02/2013 01:00,5.64,328,13.02,29.1,1012.4,,
01/02/2013 02:00,5.05,350,9.14,28.0,1013.0,,
01/02/2013 03:00,5.44,357,12.05,25.9,1013.4,,
01/02/2013 04:00,5.05,333,10.50,24.3,1014.3,,
01/02/2013 05:00,5.44,352,9.14,23.2,1014.3,,
01/02/2013 06:00,3.69,333,6.61,21.9,1014.2,,
01/02/2013 07:00,3.11,329,5.44,21.0,1015.1,,
01/02/2013 08:00,3.89,347,7.19,20.7,1014.9,,
01/02/2013 09:00,4.08,351,6.41,20.3,1014.4,,
01/02/2013 10:00,5.05,357,9.33,20.1,1014.6,,
01/02/2013 11:00,2.92,324,5.64,19.2,1015.0,,
01/02/2013 12:00,2.14,334,6.61,18.7,1015.2,,
01/02/2013 13:00,2.53,349,3.69,18.9,1014.9,,
01/02/2013 14:00,2.14,311,6.22,19.6,1015.5,,
01/02/2013 15:00,7.19,292,10.11,22.6,1016.2,,
01/02/2013 16:00,5.64,277,8.94,23.9,1015.7,,
01/02/2013 17:00,8.36,275,11.86,24.1,1015.0,,
01/02/2013 18:00,7.00,283,9.52,25.2,1014.4,,
01/02/2013 19:00,4.08,261,7.39,26.8,1014.4,,
01/02/2013 20:00,6.22,283,9.33,27.5,1015.1,,
01/02/2013 21:00,4.47,290,7.78,27.7,1015.9,,
01/02/2013 22:00,3.11,314,4.86,27.7,1016.5,,
01/02/2013 23:00,3.89,335,8.36,28.8,1017.2,,
01/03/2013 00:00,5.25,335,7.78,28.2,1017.8,,
01/03/2013 01:00,4.86,327,10.69,27.5,1018.2,,
01/03/2013 02:00,3.30,337,7.19,26.8,1018.4,,
