DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
01/01/2015 00:00,2.72,301,4.86,26.6,1022.9,,
01/01/2015 01:00,0.39,308,3.11,25.5,1022.8,,
01/01/2015 02:00,2.53,250,4.08,25.9,1022.3,,
01/01/2015 03:00,1.75,321,2.72,25.5,1021.7,,
01/01/2015 04:00,0.00,323,0.00,24.3,1020.9,,
01/01/2015 05:00,1.41,343,2.42,23.6,1020.3,,
01/01/2015 06:00,0.19,294,2.92,24.4,1019.3,,
01/01/2015 07:00,6.41,276,16.33,26.2,1019.1,,
01/01/2015 08:00,3.89,272,8.16,26.4,1018.6,,
01/01/2015 09:00,5.64,265,11.27,25.7,1017.9,,
01/01/2015 10:00,7.19,277,13.22,25.7,1018.3,,
01/01/2015 11:00,4.86,289,11.86,25.2,1018.7,,
01/01/2015 12:00,7.39,269,12.83,24.8,1019.4,,
01/01/2015 13:00,7.58,253,11.27,25.5,1020.0,,
01/01/2015 14:00,7.19,287,14.00,27.5,1019.7,,
01/01/2015 15:00,8.55,256,13.41,29.5,1020.0,,
01/01/2015 16:00,8.75,270,18.66,30.7,1019.3,,
01/01/2015 17:00,7.97,254,14.38,31.6,1017.3,,
01/01/2015 18:00,11.86,258,19.63,32.0,1016.3,,
01/01/2015 19:00,9.14,277,20.02,33.1,1014.9,,
01/01/2015 20:00,8.75,266,15.94,33.6,1014.4,,
01/01/2015 21:00,6.61,247,16.72,33.8,1014.3,,
01/01/2015 22:00,5.44,247,9.72,33.8,1013.8,,
01/01/2015 23:00,8.75,252,16.33,35.8,1014.1,,
01/02/2015 00:00,10.11,248,15.94,36.9,1014.2,,
01/02/2015 01:00,14.38,239,20.41,38.3,1014.2,,
01/02/2015 02:00,11.08,246,20.80,38.7,1014.1,,
01/02/2015 03:00,6.80,248,15.36,38.5,1014.1,,
01/02/2015 04:00,9.14,259,13.22,38.7,1014.4,,
01/02/2015 05:00,11.08,251,17.88,38.5,1014.8,,
01/02/2015 06:00,4.47,272,8.75,37.9,1014.6,,
01/02/2015 07:00,5.05,259,9.91,37.0,1014.7,,
01/02/2015 08:00,4.28,275,11.27,37.0,1015.4,,
01/02/2015 09:00,4.67,277,9.14,36.0,1015.4,,
01/02/2015 10:00,5.64,268,8.94,35.6,1016.0,,
01/02/2015 11:00,3.30,286,7.58,34.9,1017.0,,
01/02/2015 12:00,3.69,279,7.78,35.1,1018.3,,
01/02/2015 13:00,6.03,276,15.55,36.7,1019.6,,
01/02/2015 14:00,7.58,285,13.80,37.8,1020.2,,
01/02/2015 15:00,5.83,293,12.83,38.7,1020.7,,
01/02/2015 16:00,9.49,287,12.57,39.8,1020.5,,
01/02/2015 17:00,3.89,286,10.89,41.2,1019.8,,
01/02/2015 18:00,10.50,272,18.66,40.6,1020.0,,
01/02/2015 19:00,5.25,294,13.02,40.3,1020.5,,
01/02/2015 20:00,5.52,292,8.98,40.9,1021.4,,
01/02/2015 21:00,4.08,300,13.61,39.7,1022.5,,
01/02/2015 22:00,3.11,297,5.64,37.8,1023.2,,
01/02/2015 23:00,3.50,288,7.58,36.9,1024.5,,
01/03/2015 00:00,3.30,289,9.14,36.1,1025.9,,
01/03/2015 01:00,0.19,332,3.89,34.9,1026.9,,
01/03/2015 02:00,3.89,6,5.25,33.1,1028.1,,
01/03/2015 03:00,3.30,12,4.47,31.8,1029.3,,
01/03/2015 04:00,3.11,350,6.61,31.3,1030.1,,
01/03/2015 05:00,3.89,0,6.80,31.5,1030.7,,
01/03/2015 06:00,6.03,6,7.39,31.1,1031.0,,
01/03/2015 07:00,3.30,355,5.05,30.4,1032.0,,
01/03/2015 08:00,2.92,351,5.25,29.5,1032.4,,
01/03/2015 09:00,2.14,12,4.08,28.9,1032.9,,
01/03/2015 10:00,3.30,67,4.28,29.1,1034.2,,
01/03/2015 11:00,1.75,15,2.92,28.2,1034.8,,
01/03/2015 12:00,1.17,40,1.75,28.2,1035.9,,
01/03/2015 13:00,5.25,89,6.61,28.9,1036.5,,
01/03/2015 14:00,7.00,80,10.89,30.6,1036.7,,
01/03/2015 15:00,8.16,90,11.86,32.2,1036.8,,
01/03/2015 16:00,9.58,117,16.23,33.4,1035.8,,
01/03/2015 17:00,7.00,74,9.91,33.8,1035.2,,
01/03/2015 18:00,7.97,90,12.05,33.8,1034.8,,
01/03/2015 19:00,7.00,86,11.08,34.3,1034.4,,
01/03/2015 20:00,8.16,74,10.89,31.3,1034.3,,
01/03/2015 21:00,4.28,66,8.55,30.0,1033.4,,
01/03/2015 22:00,6.58,93,10.85,30.3,1031.7,,
01/03/2015 23:00,5.79,88,9.02,31.6,1030.5,,
01/04/2015 00:00,6.61,102,9.72,34.7,1030.1,,
01/04/2015 01:00,7.58,123,13.61,37.6,1028.5,,
01/04/2015 02:00,7.78,116,15.36,39.2,1026.1,,
01/04/2015 03:00,8.55,101,12.05,40.6,1024.0,,
01/04/2015 04:00,6.22,63,9.33,42.1,1021.5,,
01/04/2015 05:00,3.11,21,7.58,41.9,1019.3,,
01/04/2015 06:00,10.50,6,14.19,37.6,1017.3,,
01/04/2015 07:00,8.36,4,11.86,36.5,1015.7,,
01/04/2015 08:00,9.14,5,10.89,36.5,1014.5,,
01/04/2015 09:00,10.30,5,12.63,36.7,1013.3,,
01/04/2015 10:00,7.78,0,12.07,36.6,1013.1,,
01/04/2015 11:00,6.61,9,9.14,36.7,1013.3,,
01/04/2015 12:00,4.08,7,6.41,36.3,1013.5,,
01/04/2015 13:00,5.05,6,6.03,36.3,1013.2,,
01/04/2015 14:00,0.00,360,1.31,36.9,1013.1,,
01/04/2015 15:00,0.00,66,0.00,37.8,1012.2,,
01/04/2015 16:00,2.02,235,4.56,41.3,1009.8,,
01/04/2015 17:00,2.90,183,5.16,42.9,1008.8,,
01/04/2015 18:00,7.00,192,9.52,44.6,1007.2,,
01/04/2015 19:00,8.36,235,12.25,50.7,1006.2,,
01/04/2015 20:00,6.22,236,10.89,51.8,1006.2,,
01/04/2015 21:00,5.83,188,9.72,47.7,1005.2,,
01/04/2015 22:00,1.36,217,3.50,46.4,1005.1,,
01/04/2015 23:00,1.92,197,4.36,46.3,1004.2,,
01/05/2015 00:00,6.91,194,8.41,47.9,1004.4,,
01/05/2015 01:00,0.78,211,3.89,49.5,1003.9,,
01/05/2015 02:00,1.16,227,3.52,49.2,1002.7,,
01/05/2015 03:00,4.36,267,9.36,51.4,1003.6,,
01/05/2015 04:00,1.12,265,6.19,51.0,1002.9,,
01/05/2015 05:00,4.31,249,10.24,50.6,1003.6,,
01/05/2015 06:00,3.64,285,10.08,50.8,1004.1,,
01/05/2015 07:00,9.52,304,14.77,49.5,1005.5,,
01/05/2015 08:00,7.19,310,11.47,44.8,1007.5,,
01/05/2015 09:00,6.80,304,12.83,44.1,1007.7,,
01/05/2015 10:00,7.00,288,10.69,42.6,1008.4,,
01/05/2015 11:00,4.86,277,11.47,41.5,1009.8,,
01/05/2015 12:00,9.91,282,16.33,41.2,1011.6,,
01/05/2015 13:00,4.28,312,7.58,40.6,1013.3,,
01/05/2015 14:00,8.36,302,13.22,39.2,1014.8,,
01/05/2015 15:00,6.22,334,12.83,39.4,1015.4,,
01/05/2015 16:00,5.25,319,17.69,37.2,1015.9,,
01/05/2015 17:00,9.14,290,19.63,37.9,1015.5,,
01/05/2015 18:00,12.25,299,24.88,35.4,1016.1,,
01/05/2015 19:00,7.39,301,14.58,34.5,1017.4,,
01/05/2015 20:00,7.78,308,15.75,32.7,1018.5,,
01/05/2015 21:00,10.76,311,16.45,30.7,1020.0,,
01/05/2015 22:00,4.34,326,10.29,28.4,1021.8,,
01/05/2015 23:00,9.33,304,14.38,27.9,1022.9,,
01/06/2015 00:00,8.55,312,13.41,26.4,1024.4,,
01/06/2015 01:00,7.19,318,17.69,24.4,1026.0,,
01/06/2015 02:00,5.05,329,10.11,22.1,1025.9,,
01/06/2015 03:00,4.47,332,9.33,20.3,1026.6,,
01/06/2015 04:00,2.92,343,7.78,19.0,1027.1,,
01/06/2015 05:00,5.83,319,9.52,18.1,1027.5,,
01/06/2015 06:00,2.14,335,7.58,17.4,1028.7,,
01/06/2015 07:00,0.58,305,4.28,16.7,1029.0,,
01/06/2015 08:00,3.11,323,4.67,16.3,1028.5,,
01/06/2015 09:00,2.53,316,4.47,16.3,1027.8,,
01/06/2015 10:00,1.94,304,4.67,16.3,1027.2,,
01/06/2015 11:00,3.01,269,4.17,16.4,1027.9,,
01/06/2015 12:00,2.72,266,4.47,16.7,1027.7,,
01/06/2015 13:00,2.72,303,5.25,17.4,1028.4,,
01/06/2015 14:00,0.00,302,1.56,17.6,1027.6,,
01/06/2015 15:00,2.72,4,4.47,19.0,1026.7,,
01/06/2015 16:00,4.08,354,6.03,18.9,1025.4,,
01/06/2015 17:00,1.56,76,3.69,18.5,1023.8,,
01/06/2015 18:00,0.00,187,2.14,19.0,1022.1,,
01/06/2015 19:00,1.17,110,2.72,19.4,1021.0,,
01/06/2015 20:00,0.00,138,0.00,19.8,1020.1,,
01/06/2015 21:00,0.58,31,3.30,19.4,1019.6,,
01/06/2015 22:00,0.00,27,2.38,19.3,1018.8,,
01/06/2015 23:00,1.94,39,2.72,19.4,1018.3,,
01/07/2015 00:00,1.17,25,2.92,19.2,1018.0,,
01/07/2015 01:00,4.07,349,5.35,18.6,1017.7,,
01/07/2015 02:00,0.00,318,1.56,17.8,1017.3,,
01/07/2015 03:00,1.94,327,3.50,17.1,1017.1,,
01/07/2015 04:00,1.36,337,2.33,16.5,1016.4,,
01/07/2015 05:00,0.00,323,0.00,15.8,1015.1,,
01/07/2015 06:00,0.00,340,0.00,14.9,1014.2,,
01/07/2015 07:00,3.11,318,4.67,15.1,1014.2,,
01/07/2015 08:00,2.14,297,3.11,16.2,1014.6,,
01/07/2015 09:00,0.58,304,3.69,15.8,1013.3,,
01/07/2015 10:00,2.33,329,2.72,16.7,1012.2,,
01/07/2015 11:00,2.72,287,5.25,17.6,1011.8,,
01/07/2015 12:00,2.33,286,6.61,18.3,1011.7,,
01/07/2015 13:00,5.05,263,8.55,18.7,1011.9,,
01/07/2015 14:00,3.50,275,8.55,18.9,1011.4,,
01/07/2015 15:00,6.03,297,10.89,22.3,1010.7,,
01/07/2015 16:00,7.97,274,17.30,23.5,1010.1,,
01/07/2015 17:00,7.39,317,16.33,23.9,1009.5,,
01/07/2015 18:00,7.19,301,14.38,23.7,1009.3,,
01/07/2015 19:00,6.40,313,10.36,24.2,1009.8,,
01/07/2015 20:00,5.44,325,12.44,23.2,1011.1,,
01/07/2015 21:00,4.20,320,16.04,21.4,1012.5,,
01/07/2015 22:00,5.83,340,13.22,20.1,1013.5,,
01/07/2015 23:00,4.43,317,15.50,18.4,1014.7,,
01/08/2015 00:00,12.44,343,21.38,14.7,1016.5,,
01/08/2015 01:00,6.22,332,16.13,11.7,1018.0,,
01/08/2015 02:00,9.91,318,20.60,9.3,1019.2,,
01/08/2015 03:00,5.44,347,12.05,8.4,1020.3,,
01/08/2015 04:00,7.39,333,14.77,7.3,1020.6,,
01/08/2015 05:00,8.75,333,15.75,6.1,1021.0,,
01/08/2015 06:00,8.16,321,18.66,5.4,1021.9,,
01/08/2015 07:00,12.25,311,18.08,3.9,1022.9,,
01/08/2015 08:00,8.75,328,18.08,3.4,1023.6,,
01/08/2015 09:00,7.97,333,12.83,2.7,1024.1,,
01/08/2015 10:00,4.36,331,10.91,2.4,1024.8,,
01/08/2015 11:00,3.89,321,9.33,2.1,1026.0,,
01/08/2015 12:00,4.86,315,10.30,2.1,1027.2,,
01/08/2015 13:00,3.89,328,7.00,3.2,1027.9,,
01/08/2015 14:00,7.19,288,11.47,5.5,1028.1,,
01/08/2015 15:00,7.00,282,11.27,8.4,1028.3,,
01/08/2015 16:00,3.69,302,9.33,12.7,1027.5,,
01/08/2015 17:00,7.95,297,12.05,16.2,1026.4,,
01/08/2015 18:00,4.86,279,8.75,18.9,1025.5,,
01/08/2015 19:00,4.86,263,9.72,20.7,1025.5,,
01/08/2015 20:00,5.59,250,9.27,20.7,1025.7,,
01/08/2015 21:00,9.33,256,14.97,19.9,1026.0,,
01/08/2015 22:00,1.56,299,6.80,19.2,1025.5,,
01/08/2015 23:00,0.00,269,3.11,18.1,1025.5,,
01/09/2015 00:00,5.84,211,9.17,20.0,1025.0,,
01/09/2015 01:00,7.00,215,9.52,20.5,1025.2,,
01/09/2015 02:00,10.11,236,14.38,21.4,1024.6,,
01/09/2015 03:00,8.16,235,14.38,22.3,1023.9,,
01/09/2015 04:00,10.50,252,17.88,22.1,1023.3,,
01/09/2015 05:00,13.61,239,20.22,21.4,1022.9,,
01/09/2015 06:00,10.30,242,16.91,21.2,1021.7,,
01/09/2015 07:00,12.25,240,18.08,22.5,1020.8,,
01/09/2015 08:00,5.83,238,14.58,24.1,1018.8,,
01/09/2015 09:00,7.78,221,13.02,27.0,1016.8,,
01/09/2015 10:00,5.05,219,8.94,29.1,1015.6,,
01/09/2015 11:00,13.22,233,18.47,33.4,1014.3,,
01/09/2015 12:00,9.91,219,19.63,35.1,1013.8,,
01/09/2015 13:00,9.91,244,18.66,33.8,1014.1,,
01/09/2015 14:00,11.08,256,20.80,26.1,1015.9,,
01/09/2015 15:00,9.14,260,12.83,25.2,1016.0,,
01/09/2015 16:00,8.36,257,14.77,23.7,1015.7,,
01/09/2015 17:00,6.03,253,15.94,24.4,1014.5,,
01/09/2015 18:00,5.44,272,10.89,25.7,1013.8,,
01/09/2015 19:00,6.22,266,14.00,28.0,1013.7,,
01/09/2015 20:00,7.97,268,13.80,29.5,1014.2,,
01/09/2015 21:00,7.19,284,13.22,29.7,1014.9,,
01/09/2015 22:00,6.03,290,9.33,29.1,1016.0,,
01/09/2015 23:00,3.11,273,8.16,27.9,1017.3,,
01/10/2015 00:00,0.78,268,4.47,25.5,1018.1,,
01/10/2015 01:00,1.56,273,3.11,25.0,1018.8,,
01/10/2015 02:00,0.00,322,0.00,23.4,1019.2,,
01/10/2015 03:00,4.67,315,7.78,23.7,1019.7,,
01/10/2015 04:00,4.67,309,8.94,23.0,1020.1,,
01/10/2015 05:00,2.72,265,7.00,21.6,1020.5,,
01/10/2015 06:00,3.30,298,6.22,21.7,1021.2,,
01/10/2015 07:00,3.89,306,6.61,20.7,1022.2,,
01/10/2015 08:00,1.36,281,4.28,18.9,1022.8,,
01/10/2015 09:00,4.28,296,7.39,18.3,1023.2,,
01/10/2015 10:00,2.72,299,4.47,16.7,1023.9,,
01/10/2015 11:00,1.56,318,3.50,15.1,1024.7,,
