DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
01/01/2010 00:00,6.04,38,6.67,31.8,1018.5,,
01/01/2010 01:00,5.12,30,6.89,32.0,1017.7,,
01/01/2010 02:00,,0,,,,,
01/01/2010 03:00,6.35,29,7.93,32.5,1016.5,,
01/01/2010 04:00,5.44,36,8.36,32.4,1015.7,,
01/01/2010 05:00,5.64,21,8.94,32.0,1015.2,,
01/01/2010 06:00,7.58,24,10.50,31.5,1014.6,,
01/01/2010 07:00,8.55,24,10.50,31.1,1014.4,,
01/01/2010 08:00,7.78,19,11.08,31.1,1014.3,,
01/01/2010 09:00,9.61,26,12.30,30.3,1013.5,,
01/01/2010 10:00,7.84,20,10.57,30.2,1013.3,,
01/01/2010 11:00,7.25,19,10.38,30.3,1013.4,,
01/01/2010 12:00,7.12,26,9.06,30.3,1013.4,,
01/01/2010 13:00,5.86,28,8.06,30.4,1012.8,,
01/01/2010 14:00,3.57,10,5.71,31.1,1013.2,,
01/01/2010 15:00,6.71,26,8.67,31.3,1012.2,,
01/01/2010 16:00,5.44,23,9.11,32.0,1011.0,,
01/01/2010 17:00,0.13,321,1.12,33.4,1010.9,,
01/01/2010 18:00,0.36,81,1.17,34.2,1010.0,,
01/01/2010 19:00,1.82,89,2.49,34.6,1009.1,,
01/01/2010 20:00,2.09,60,2.36,35.3,1008.9,,
01/01/2010 21:00,4.34,53,5.97,34.7,1008.8,,
01/01/2010 22:00,6.10,33,8.50,35.0,1008.2,,
01/01/2010 23:00,5.30,65,6.11,34.4,1008.1,,
01/02/2010 00:00,3.97,48,6.52,34.5,1007.4,,
01/02/2010 01:00,9.11,29,11.40,34.4,1006.6,,
01/02/2010 02:00,7.37,24,10.26,34.3,1005.9,,
01/02/2010 03:00,7.53,31,12.35,34.0,1004.9,,
01/02/2010 04:00,8.89,14,13.61,33.9,1003.9,,
01/02/2010 05:00,10.43,10,14.00,33.8,1002.7,,
01/02/2010 06:00,11.09,16,17.50,33.4,1002.0,,
01/02/2010 07:00,13.19,27,17.65,33.3,1001.9,,
01/02/2010 08:00,11.91,10,16.15,32.2,1001.4,,
01/02/2010 09:00,12.67,15,19.01,30.8,1000.7,,
01/02/2010 10:00,11.24,17,20.91,30.0,1000.3,,
01/02/2010 11:00,14.21,16,20.88,29.3,1000.1,,
01/02/2010 12:00,15.16,15,21.81,28.9,999.7,,
01/02/2010 13:00,11.56,18,20.25,29.3,999.3,,
01/02/2010 14:00,13.56,15,20.47,29.0,999.1,,
01/02/2010 15:00,13.76,11,19.87,28.7,999.1,,
01/02/2010 16:00,14.25,9,20.65,28.8,998.3,,
01/02/2010 17:00,12.69,8,16.99,28.9,997.4,,
01/02/2010 18:00,10.95,8,17.23,30.7,996.7,,
01/02/2010 19:00,13.87,16,18.53,29.8,996.2,,
01/02/2010 20:00,10.64,27,14.78,29.9,996.1,,
01/02/2010 21:00,8.59,9,12.07,30.6,995.9,,
01/02/2010 22:00,16.44,340,22.44,29.9,995.6,,
01/02/2010 23:00,17.43,338,24.71,28.7,995.5,,
01/03/2010 00:00,21.18,338,24.79,27.2,995.3,,
01/03/2010 01:00,17.30,346,26.05,26.1,994.8,,
01/03/2010 02:00,19.42,336,24.94,24.9,994.0,,
01/03/2010 03:00,21.63,319,28.30,22.3,993.5,,
01/03/2010 04:00,17.53,332,25.66,21.6,992.8,,
01/03/2010 05:00,18.70,327,25.83,20.5,991.8,,
01/03/2010 06:00,19.87,320,29.50,20.1,990.9,,
01/03/2010 07:00,18.56,321,31.25,18.9,990.9,,
01/03/2010 08:00,19.63,318,30.58,18.3,990.2,,
01/03/2010 09:00,21.48,320,28.31,18.0,989.4,,
01/03/2010 10:00,16.83,334,26.10,17.6,988.9,,
01/03/2010 11:00,18.50,319,25.65,16.9,988.7,,
01/03/2010 12:00,15.48,328,22.56,16.3,989.0,,
01/03/2010 13:00,14.40,326,23.12,15.7,989.1,,
01/03/2010 14:00,17.55,333,23.88,16.4,989.3,,
01/03/2010 15:00,15.99,326,24.33,16.5,989.3,,
01/03/2010 16:00,13.24,333,22.38,17.4,989.1,,
01/03/2010 17:00,16.60,343,22.04,19.1,988.3,,
01/03/2010 18:00,16.08,345,21.91,20.6,988.2,,
01/03/2010 19:00,14.48,343,20.86,23.6,988.4,,
01/03/2010 20:00,16.79,349,22.48,25.2,989.3,,
01/03/2010 21:00,16.81,349,24.54,25.0,990.4,,
01/03/2010 22:00,14.62,5,24.37,24.5,991.6,,
01/03/2010 23:00,12.28,4,16.99,24.1,992.6,,
01/04/2010 00:00,10.75,6,19.97,24.4,992.9,,
01/04/2010 01:00,9.72,5,18.86,25.0,993.6,,
01/04/2010 02:00,13.09,6,17.89,25.6,993.8,,
01/04/2010 03:00,12.16,3,14.81,26.4,994.7,,
01/04/2010 04:00,10.50,3,18.86,26.6,995.0,,
01/04/2010 05:00,7.58,358,17.69,27.1,995.4,,
01/04/2010 06:00,9.72,358,20.02,27.3,995.9,,
01/04/2010 07:00,11.79,2,17.13,27.1,996.7,,
01/04/2010 08:00,10.95,346,16.46,27.7,997.2,,
01/04/2010 09:00,8.94,348,13.19,27.9,997.7,,
01/04/2010 10:00,11.03,359,15.31,27.2,998.1,,
01/04/2010 11:00,7.94,336,11.24,26.0,998.8,,
01/04/2010 12:00,8.85,341,14.05,25.7,999.4,,
01/04/2010 13:00,15.10,347,19.75,25.4,999.8,,
01/04/2010 14:00,12.63,346,19.29,26.0,1000.2,,
01/04/2010 15:00,11.47,347,18.86,27.7,1000.4,,
01/04/2010 16:00,11.99,350,19.36,28.6,1000.1,,
01/04/2010 17:00,11.85,350,17.26,30.7,999.6,,
