DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
01/01/2013 00:00,7.43,264,12.15,35.4,1012.6,,
01/01/2013 01:00,12.83,240,16.33,36.5,1011.3,,
01/01/2013 02:00,11.01,258,16.92,36.4,1010.5,,
01/01/2013 03:00,11.10,263,16.89,37.2,1010.0,,
01/01/2013 04:00,10.31,268,15.67,37.3,1009.6,,
01/01/2013 05:00,9.64,260,13.78,37.3,1009.3,,
01/01/2013 06:00,8.69,257,15.36,37.9,1008.9,,
01/01/2013 07:00,7.83,269,15.04,38.2,1009.1,,
01/01/2013 08:00,7.33,261,12.91,37.8,1008.7,,
01/01/2013 09:00,8.23,259,12.00,37.3,1008.4,,
01/01/2013 10:00,11.76,249,15.27,37.1,1008.7,,
01/01/2013 11:00,11.03,252,13.10,36.5,1009.1,,
01/01/2013 12:00,11.56,245,14.10,36.1,1009.4,,
01/01/2013 13:00,10.70,253,13.86,36.5,1009.1,,
01/01/2013 14:00,9.19,256,13.61,37.8,1009.3,,
01/01/2013 15:00,10.17,283,15.30,38.2,1009.6,,
01/01/2013 16:00,14.16,299,23.88,37.7,1009.3,,
01/01/2013 17:00,16.20,290,24.11,37.5,1008.8,,
01/01/2013 18:00,10.53,307,18.53,37.0,1008.4,,
01/01/2013 19:00,13.56,310,18.05,36.3,1008.1,,
01/01/2013 20:00,15.02,289,17.58,35.8,1008.3,,
01/01/2013 21:00,11.87,318,15.99,35.4,1008.6,,
01/01/2013 22:00,17.87,292,19.14,33.7,1009.8,,
01/01/2013 23:00,15.03,313,19.72,32.0,1010.5,,
01/02/2013 00:00,17.02,320,20.64,30.6,1011.7,,
01/02/2013 01:00,11.15,313,14.90,30.1,1012.1,,
01/02/2013 02:00,11.92,316,15.64,29.1,1012.6,,
01/02/2013 03:00,10.61,308,14.63,27.9,1013.0,,
01/02/2013 04:00,15.58,316,19.22,26.4,1013.6,,
01/02/2013 05:00,11.67,293,13.14,24.9,1013.8,,
01/02/2013 06:00,9.85,317,16.00,23.4,1013.9,,
01/02/2013 07:00,6.41,310,12.44,22.8,1014.6,,
01/02/2013 08:00,7.88,313,10.58,21.5,1015.0,,
01/02/2013 09:00,7.52,337,12.23,21.1,1014.7,,
01/02/2013 10:00,8.03,342,12.98,20.6,1014.5,,
01/02/2013 11:00,5.63,327,9.57,20.2,1014.7,,
01/02/2013 12:00,8.04,321,15.96,20.5,1014.6,,
01/02/2013 13:00,7.33,316,12.00,20.3,1014.6,,
01/02/2013 14:00,6.84,309,10.99,22.7,1014.9,,
01/02/2013 15:00,12.97,288,18.17,25.1,1015.3,,
01/02/2013 16:00,15.46,286,19.52,27.2,1014.8,,
01/02/2013 17:00,15.17,289,18.69,29.2,1014.1,,
01/02/2013 18:00,10.47,284,16.59,29.6,1013.5,,
01/02/2013 19:00,8.36,260,13.87,28.6,1013.4,,
01/02/2013 20:00,11.05,257,14.86,27.7,1014.5,,
01/02/2013 21:00,7.75,260,11.04,27.8,1015.3,,
01/02/2013 22:00,13.91,315,16.59,30.0,1015.8,,
01/02/2013 23:00,7.48,325,11.81,29.5,1016.8,,
01/03/2013 00:00,8.68,317,13.54,28.9,1017.5,,
01/03/2013 01:00,7.93,292,10.22,28.1,1017.6,,
01/03/2013 02:00,8.76,296,12.02,27.5,1017.8,,
01/03/2013 03:00,11.06,311,16.19,27.2,1018.3,,
01/03/2013 04:00,10.15,312,12.68,25.9,1018.7,,
01/03/2013 05:00,9.01,331,12.30,23.7,1018.9,,
01/03/2013 06:00,10.33,337,14.97,21.8,1019.4,,
01/03/2013 07:00,11.34,344,17.08,19.8,1020.1,,
01/03/2013 08:00,14.25,343,16.97,17.9,1019.9,,
01/03/2013 09:00,10.22,328,16.70,16.0,1019.8,,
01/03/2013 10:00,10.12,321,15.40,14.6,1019.9,,
01/03/2013 11:00,9.18,338,12.29,13.9,1020.2,,
01/03/2013 12:00,9.75,322,12.55,13.2,1020.5,,
01/03/2013 13:00,6.97,319,9.34,13.3,1020.8,,
01/03/2013 14:00,10.35,338,14.94,13.7,1020.8,,
01/03/2013 15:00,6.32,338,10.33,16.3,1020.7,,
01/03/2013 16:00,6.07,315,9.27,18.4,1019.9,,
01/03/2013 17:00,7.13,292,9.62,20.9,1019.0,,
01/03/2013 18:00,5.91,309,8.92,23.6,1017.7,,
01/03/2013 19:00,6.72,316,10.64,24.9,1017.5,,
01/03/2013 20:00,9.33,281,13.22,26.2,1017.6,,
01/03/2013 21:00,8.18,295,11.62,27.1,1017.4,,
01/03/2013 22:00,8.43,286,12.26,26.6,1017.4,,
01/03/2013 23:00,7.05,276,9.90,26.6,1017.8,,
01/04/2013 00:00,6.89,280,8.23,26.6,1018.2,,
01/04/2013 01:00,5.84,262,10.87,26.7,1018.1,,
01/04/2013 02:00,4.22,266,8.91,26.8,1017.8,,
01/04/2013 03:00,5.02,270,7.32,27.1,1017.7,,
01/04/2013 04:00,7.95,285,11.29,27.7,1017.6,,
01/04/2013 05:00,7.24,277,11.76,28.7,1016.3,,
01/04/2013 06:00,8.26,279,10.73,28.4,1015.7,,
01/04/2013 07:00,10.37,277,14.17,29.2,1015.3,,
01/04/2013 08:00,15.16,278,18.92,29.9,1015.1,,
01/04/2013 09:00,9.03,257,13.69,28.5,1015.2,,
01/04/2013 10:00,5.77,260,10.85,29.1,1015.4,,
01/04/2013 11:00,12.18,278,15.57,29.2,1015.3,,
01/04/2013 12:00,12.99,271,19.49,29.7,1015.4,,
01/04/2013 13:00,13.41,281,16.03,30.1,1015.8,,
01/04/2013 14:00,7.69,250,10.29,31.5,1016.2,,
01/04/2013 15:00,8.20,256,13.71,32.5,1016.0,,
01/04/2013 16:00,10.47,256,17.52,34.4,1015.0,,
01/04/2013 17:00,9.34,260,16.73,36.9,1013.4,,
01/04/2013 18:00,13.99,252,19.12,37.7,1012.0,,
01/04/2013 19:00,13.60,259,19.18,37.2,1011.5,,
01/04/2013 20:00,13.91,253,19.32,37.1,1011.6,,
01/04/2013 21:00,17.08,254,24.83,36.4,1011.2,,
01/04/2013 22:00,15.60,252,18.86,35.8,1011.1,,
01/04/2013 23:00,8.93,257,15.77,36.0,1011.8,,
01/05/2013 00:00,11.65,257,23.27,36.8,1012.0,,
01/05/2013 01:00,14.82,252,19.04,36.4,1012.5,,
01/05/2013 02:00,11.90,251,14.66,35.9,1012.3,,
01/05/2013 03:00,7.52,259,15.13,35.3,1012.2,,
01/05/2013 04:00,7.46,258,11.27,34.7,1012.5,,
01/05/2013 05:00,9.54,254,12.85,34.3,1012.7,,
01/05/2013 06:00,8.79,255,12.42,33.4,1013.0,,
01/05/2013 07:00,9.54,253,13.89,32.9,1013.8,,
01/05/2013 08:00,5.95,262,12.39,32.6,1014.8,,
01/05/2013 09:00,6.68,258,10.47,32.3,1015.3,,
01/05/2013 10:00,13.26,251,18.48,33.8,1015.6,,
01/05/2013 11:00,12.73,255,17.72,34.3,1016.6,,
01/05/2013 12:00,12.39,245,18.22,34.5,1017.8,,
01/05/2013 13:00,14.27,248,17.28,35.0,1019.4,,
01/05/2013 14:00,10.55,262,15.51,36.2,1020.4,,
01/05/2013 15:00,11.19,277,17.14,37.8,1021.3,,
01/05/2013 16:00,14.61,287,18.03,39.0,1021.0,,
01/05/2013 17:00,13.81,286,17.56,40.3,1020.7,,
01/05/2013 18:00,11.73,318,15.54,42.0,1020.7,,
01/05/2013 19:00,8.57,314,12.90,42.4,1020.7,,
01/05/2013 20:00,8.00,312,10.93,42.1,1021.8,,
01/05/2013 21:00,4.07,279,5.81,41.8,1022.4,,
01/05/2013 22:00,6.69,280,8.21,39.8,1022.7,,
01/05/2013 23:00,6.03,274,8.14,38.6,1023.6,,
01/06/2013 00:00,7.32,291,9.21,37.1,1024.6,,
01/06/2013 01:00,3.22,42,4.10,36.0,1024.2,,
01/06/2013 02:00,0.87,316,3.17,35.4,1024.4,,
01/06/2013 03:00,0.78,7,2.92,32.7,1024.3,,
01/06/2013 04:00,1.49,47,1.95,31.8,1023.7,,
01/06/2013 05:00,2.52,106,2.60,31.9,1023.0,,
01/06/2013 06:00,0.90,86,1.33,33.4,1022.2,,
01/06/2013 07:00,0.00,76,1.42,33.6,1023.4,,
01/06/2013 08:00,2.32,104,4.46,33.0,1022.2,,
01/06/2013 09:00,0.70,95,1.01,34.3,1021.1,,
01/06/2013 10:00,3.82,303,4.76,34.7,1020.4,,
01/06/2013 11:00,5.06,230,6.67,33.5,1019.8,,
01/06/2013 12:00,11.02,228,14.05,35.0,1019.2,,
01/06/2013 13:00,8.75,243,10.48,35.3,1019.2,,
01/06/2013 14:00,12.62,243,16.64,36.2,1019.1,,
01/06/2013 15:00,11.11,237,16.72,37.3,1018.7,,
01/06/2013 16:00,11.96,241,15.57,37.6,1017.3,,
01/06/2013 17:00,12.98,239,16.06,39.7,1015.6,,
01/06/2013 18:00,10.40,259,17.57,40.1,1014.9,,
01/06/2013 19:00,8.07,252,11.56,41.3,1014.7,,
01/06/2013 20:00,6.97,258,11.66,42.1,1014.2,,
01/06/2013 21:00,4.75,236,8.27,41.9,1014.3,,
01/06/2013 22:00,3.31,232,4.42,40.0,1014.3,,
01/06/2013 23:00,3.85,238,5.78,39.0,1014.9,,
01/07/2013 00:00,5.42,248,6.96,38.1,1015.2,,
01/07/2013 01:00,3.84,259,6.23,37.5,1015.2,,
01/07/2013 02:00,3.40,235,4.34,37.4,1015.1,,
01/07/2013 03:00,3.34,262,5.79,37.8,1015.2,,
01/07/2013 04:00,3.30,257,5.36,37.6,1015.1,,
01/07/2013 05:00,1.11,274,3.56,37.2,1015.1,,
01/07/2013 06:00,11.74,291,16.25,37.7,1015.6,,
01/07/2013 07:00,5.36,303,8.56,37.2,1016.3,,
01/07/2013 08:00,7.72,309,10.89,38.2,1016.4,,
01/07/2013 09:00,9.23,294,12.99,37.4,1016.7,,
01/07/2013 10:00,6.95,309,11.61,37.1,1017.4,,
01/07/2013 11:00,10.61,294,14.24,37.1,1018.3,,
01/07/2013 12:00,13.57,290,15.73,37.0,1019.5,,
01/07/2013 13:00,10.10,316,13.60,37.6,1020.8,,
01/07/2013 14:00,6.88,317,11.01,39.4,1022.3,,
01/07/2013 15:00,8.97,349,11.65,40.7,1023.7,,
01/07/2013 16:00,10.87,357,14.68,40.2,1024.2,,
01/07/2013 17:00,9.53,356,13.82,40.6,1024.4,,
01/07/2013 18:00,7.67,360,12.89,40.9,1025.1,,
01/07/2013 19:00,6.36,344,10.13,41.0,1025.9,,
01/07/2013 20:00,4.88,9,6.40,41.2,1026.7,,
01/07/2013 21:00,3.10,12,4.71,41.1,1027.4,,
01/07/2013 22:00,0.00,64,0.25,38.6,1028.1,,
01/07/2013 23:00,3.68,93,5.32,36.4,1029.1,,
01/08/2013 00:00,4.92,93,6.31,35.0,1029.1,,
01/08/2013 01:00,4.83,99,7.03,34.5,1029.5,,
01/08/2013 02:00,6.41,103,7.93,34.8,1029.0,,
01/08/2013 03:00,4.69,99,5.87,35.2,1029.1,,
01/08/2013 04:00,3.27,245,3.91,37.0,1028.7,,
01/08/2013 05:00,1.84,232,3.42,34.5,1028.7,,
01/08/2013 06:00,4.48,213,5.69,36.1,1028.7,,
01/08/2013 07:00,2.80,169,3.77,34.4,1029.0,,
01/08/2013 08:00,10.20,226,12.61,41.0,1028.2,,
01/08/2013 09:00,15.09,219,18.64,42.6,1027.4,,
01/08/2013 10:00,11.89,236,14.76,41.7,1027.5,,
01/08/2013 11:00,11.59,237,13.97,41.4,1028.0,,
01/08/2013 12:00,10.49,239,14.53,40.5,1028.6,,
01/08/2013 13:00,12.93,237,17.51,40.6,1029.2,,
01/08/2013 14:00,17.48,235,23.49,41.8,1029.2,,
01/08/2013 15:00,17.71,240,21.51,42.7,1029.0,,
01/08/2013 16:00,16.13,231,21.58,43.3,1028.2,,
01/08/2013 17:00,16.21,239,21.10,44.3,1027.3,,
01/08/2013 18:00,12.28,249,16.53,45.3,1026.5,,
01/08/2013 19:00,16.63,240,23.19,45.9,1026.5,,
01/08/2013 20:00,15.35,236,20.83,45.5,1026.5,,
01/08/2013 21:00,13.81,231,17.55,44.6,1026.5,,
01/08/2013 22:00,10.21,223,12.68,43.5,1026.7,,
01/08/2013 23:00,9.47,233,12.26,42.7,1027.4,,
01/09/2013 00:00,3.65,239,6.14,41.8,1028.0,,
01/09/2013 01:00,5.88,235,6.98,41.4,1028.1,,
01/09/2013 02:00,2.13,207,3.91,40.6,1028.3,,
01/09/2013 03:00,3.57,227,4.24,40.8,1028.5,,
01/09/2013 04:00,3.57,208,4.78,40.4,1028.3,,
01/09/2013 05:00,3.15,225,4.14,39.6,1028.2,,
01/09/2013 06:00,1.42,246,3.17,39.0,1028.0,,
01/09/2013 07:00,0.00,37,0.24,37.8,1028.3,,
01/09/2013 08:00,1.96,192,3.32,35.7,1028.6,,
01/09/2013 09:00,2.44,234,3.09,37.8,1028.6,,
01/09/2013 10:00,0.00,174,0.00,34.1,1028.0,,
01/09/2013 11:00,0.00,17,1.32,33.4,1028.2,,
01/09/2013 12:00,2.45,15,2.91,33.6,1028.8,,
01/09/2013 13:00,0.03,112,2.05,35.2,1029.0,,
01/09/2013 14:00,1.15,12,1.56,36.2,1028.7,,
01/09/2013 15:00,1.68,241,2.11,38.7,1028.5,,
01/09/2013 16:00,3.68,215,4.45,40.5,1027.4,,
01/09/2013 17:00,3.84,210,3.96,41.7,1025.4,,
01/09/2013 18:00,7.29,184,9.71,43.1,1023.3,,
01/09/2013 19:00,7.09,230,9.94,43.8,1023.3,,
01/09/2013 20:00,6.98,210,8.13,44.0,1022.2,,
01/09/2013 21:00,7.85,187,9.32,43.6,1020.8,,
01/09/2013 22:00,13.28,186,17.62,45.2,1017.3,,
01/09/2013 23:00,16.97,231,20.35,46.1,1018.1,,
01/10/2013 00:00,16.22,244,21.78,46.1,1018.1,,
01/10/2013 01:00,18.19,253,25.03,46.3,1018.0,,
01/10/2013 02:00,10.60,259,17.90,46.9,1018.5,,
01/10/2013 03:00,9.90,261,18.31,46.4,1018.2,,
01/10/2013 04:00,8.62,266,12.61,46.4,1018.8,,
01/10/2013 05:00,9.68,272,16.31,46.9,1019.6,,
01/10/2013 06:00,8.95,273,15.85,46.1,1020.0,,
01/10/2013 07:00,7.96,256,13.82,44.6,1020.1,,
01/10/2013 08:00,14.80,288,19.03,44.0,1021.2,,
01/10/2013 09:00,15.02,313,23.56,44.2,1022.3,,
01/10/2013 10:00,14.62,311,22.73,43.6,1023.2,,
01/10/2013 11:00,12.34,315,15.58,42.6,1024.5,,
01/10/2013 12:00,10.57,286,15.07,41.1,1026.2,,
01/10/2013 13:00,8.18,265,12.17,40.6,1027.2,,
01/10/2013 14:00,13.50,277,15.48,40.7,1028.4,,
01/10/2013 15:00,8.75,300,15.22,42.2,1028.7,,
01/10/2013 16:00,11.84,318,16.17,42.9,1028.3,,
01/10/2013 17:00,11.56,310,16.79,43.8,1027.6,,
01/10/2013 18:00,9.79,321,14.23,45.0,1027.6,,
01/10/2013 19:00,10.56,319,12.56,45.6,1028.2,,
01/10/2013 20:00,9.37,337,13.53,46.1,1028.6,,
01/10/2013 21:00,9.97,340,14.84,45.6,1029.3,,
01/10/2013 22:00,5.93,329,11.02,44.3,1030.5,,
01/10/2013 23:00,5.66,292,7.92,42.7,1031.2,,
01/11/2013 00:00,5.33,286,7.61,41.4,1031.7,,
01/11/2013 01:00,7.00,309,9.33,40.8,1032.3,,
01/11/2013 02:00,7.02,319,10.69,40.0,1033.2,,
01/11/2013 03:00,5.63,324,8.43,38.7,1033.4,,
01/11/2013 04:00,5.75,337,7.65,38.4,1033.2,,
01/11/2013 05:00,6.15,360,8.97,37.7,1033.2,,
01/11/2013 06:00,10.15,4,12.50,37.2,1032.9,,
01/11/2013 07:00,8.73,12,11.43,36.3,1032.9,,
01/11/2013 08:00,4.82,6,6.57,35.3,1032.6,,
01/11/2013 09:00,5.46,12,9.03,34.4,1032.1,,
01/11/2013 10:00,6.91,27,8.86,34.0,1031.6,,
01/11/2013 11:00,5.83,19,9.32,34.5,1031.8,,
01/11/2013 12:00,6.11,22,6.83,34.1,1032.4,,
01/11/2013 13:00,2.58,12,5.20,33.9,1032.8,,
01/11/2013 14:00,6.34,21,7.53,34.9,1032.5,,
01/11/2013 15:00,2.13,13,2.46,36.4,1032.4,,
01/11/2013 16:00,3.93,316,4.84,37.8,1031.4,,
01/11/2013 17:00,2.56,316,3.82,37.8,1029.9,,
01/11/2013 18:00,2.42,346,4.26,38.2,1029.2,,
01/11/2013 19:00,2.20,9,4.46,37.6,1028.7,,
01/11/2013 20:00,4.54,30,5.31,38.3,1027.9,,
01/11/2013 21:00,4.73,109,6.90,40.0,1026.9,,
01/11/2013 22:00,4.21,113,6.09,40.1,1026.5,,
01/11/2013 23:00,7.41,112,9.60,39.9,1026.0,,
01/12/2013 00:00,6.60,129,9.97,40.0,1025.3,,
01/12/2013 01:00,6.83,121,9.47,41.4,1024.7,,
01/12/2013 02:00,8.20,128,10.44,42.1,1023.7,,
01/12/2013 03:00,8.97,140,10.98,42.3,1023.4,,
01/12/2013 04:00,8.54,140,12.70,42.9,1022.9,,
01/12/2013 05:00,8.42,129,10.02,43.5,1022.2,,
01/12/2013 06:00,9.34,104,11.99,43.0,1022.0,,
01/12/2013 07:00,10.78,115,14.05,42.3,1021.3,,
01/12/2013 08:00,8.11,109,13.54,41.5,1021.0,,
01/12/2013 09:00,8.64,101,12.83,41.2,1020.3,,
01/12/2013 10:00,5.17,74,6.75,40.9,1020.2,,
01/12/2013 11:00,4.30,85,6.55,40.9,1020.5,,
01/12/2013 12:00,4.04,53,8.62,41.5,1020.6,,
01/12/2013 13:00,4.08,13,5.95,42.0,1021.3,,
01/12/2013 14:00,4.55,11,7.31,40.8,1021.7,,
01/12/2013 15:00,4.23,37,6.02,42.2,1021.5,,
01/12/2013 16:00,2.70,12,3.80,43.7,1021.3,,
01/12/2013 17:00,4.64,358,6.26,42.0,1020.5,,
01/12/2013 18:00,3.61,74,7.03,46.1,1019.3,,
01/12/2013 19:00,8.26,336,10.14,42.5,1020.9,,
01/12/2013 20:00,2.03,8,3.26,43.1,1021.0,,
01/12/2013 21:00,4.26,87,5.35,44.9,1020.8,,
01/12/2013 22:00,1.63,356,3.08,43.4,1020.7,,
01/12/2013 23:00,2.87,351,3.78,43.4,1021.0,,
01/13/2013 00:00,2.56,12,4.30,42.4,1021.2,,
01/13/2013 01:00,0.00,18,0.00,42.9,1020.6,,
01/13/2013 02:00,1.59,326,2.50,42.7,1020.6,,
01/13/2013 03:00,1.08,17,1.44,42.8,1020.5,,
01/13/2013 04:00,1.35,63,1.40,43.4,1020.3,,
01/13/2013 05:00,1.11,307,1.30,43.3,1020.3,,
01/13/2013 06:00,1.67,5,1.87,43.0,1021.0,,
01/13/2013 07:00,0.61,317,1.36,43.0,1021.0,,
01/13/2013 08:00,0.00,335,0.00,43.0,1020.7,,
01/13/2013 09:00,1.78,158,1.97,42.7,1020.0,,
01/13/2013 10:00,0.00,158,0.00,43.4,1019.8,,
01/13/2013 11:00,4.19,196,4.51,43.3,1020.0,,
01/13/2013 12:00,2.92,181,4.61,43.6,1020.5,,
01/13/2013 13:00,4.64,187,5.11,44.1,1021.1,,
01/13/2013 14:00,4.19,213,4.96,44.3,1021.2,,
01/13/2013 15:00,5.09,209,6.77,44.2,1021.3,,
01/13/2013 16:00,5.77,205,7.08,44.6,1021.0,,
01/13/2013 17:00,3.70,216,5.03,44.7,1020.2,,
01/13/2013 18:00,4.77,191,6.38,45.9,1019.5,,
01/13/2013 19:00,6.93,195,8.20,45.6,1019.2,,
01/13/2013 20:00,7.22,191,10.38,45.3,1019.2,,
01/13/2013 21:00,6.37,182,8.40,44.9,1018.5,,
01/13/2013 22:00,6.26,185,8.46,44.7,1018.5,,
01/13/2013 23:00,7.23,164,8.19,46.0,1018.0,,
01/14/2013 00:00,4.88,173,6.34,46.5,1017.6,,
01/14/2013 01:00,6.16,190,6.77,46.8,1017.2,,
01/14/2013 02:00,2.11,183,3.03,46.0,1017.3,,
01/14/2013 03:00,5.77,205,6.34,46.0,1017.3,,
01/14/2013 04:00,4.77,215,6.37,47.3,1017.4,,
01/14/2013 05:00,6.52,210,7.91,47.6,1017.1,,
01/14/2013 06:00,7.19,181,12.05,47.5,1016.1,,
01/14/2013 07:00,12.01,201,14.82,49.4,1016.3,,
01/14/2013 08:00,12.18,221,14.41,47.9,1016.2,,
01/14/2013 09:00,9.51,213,11.91,46.0,1015.8,,
01/14/2013 10:00,8.12,220,9.75,45.9,1015.5,,
01/14/2013 11:00,8.31,209,9.39,46.9,1015.8,,
01/14/2013 12:00,8.80,199,11.79,47.6,1015.4,,
01/14/2013 13:00,10.22,182,11.76,47.3,1014.6,,
01/14/2013 14:00,7.50,266,14.93,49.1,1016.8,,
01/14/2013 15:00,8.37,178,9.83,49.0,1015.8,,
01/14/2013 16:00,3.73,172,4.40,45.4,1016.2,,
01/14/2013 17:00,6.40,324,8.29,52.8,1016.0,,
01/14/2013 18:00,1.74,304,3.84,56.5,1015.9,,
01/14/2013 19:00,0.14,232,2.31,56.0,1016.5,,
01/14/2013 20:00,1.48,149,3.00,48.8,1017.7,,
01/14/2013 21:00,8.15,313,11.86,53.2,1019.0,,
01/14/2013 22:00,6.13,319,8.46,52.0,1019.8,,
01/14/2013 23:00,5.85,329,10.05,50.7,1020.0,,
01/15/2013 00:00,4.37,313,8.01,49.1,1020.4,,
01/15/2013 01:00,6.33,322,7.40,48.0,1021.2,,
01/15/2013 02:00,9.18,342,13.71,46.9,1022.1,,
01/15/2013 03:00,11.42,337,14.44,45.5,1021.6,,
01/15/2013 04:00,8.86,328,14.06,43.1,1024.1,,
01/15/2013 05:00,6.14,353,11.92,41.0,1024.1,,
01/15/2013 06:00,8.14,340,11.82,39.5,1025.0,,
01/15/2013 07:00,7.15,3,10.07,38.2,1024.6,,
01/15/2013 08:00,5.13,31,10.73,37.8,1023.0,,
01/15/2013 09:00,5.01,8,7.98,37.5,1023.6,,
01/15/2013 10:00,5.49,4,8.34,38.0,1022.9,,
01/15/2013 11:00,2.49,11,3.38,38.0,1023.7,,
01/15/2013 12:00,1.81,12,2.46,38.6,1024.7,,
01/15/2013 13:00,5.38,345,7.79,38.6,1025.3,,
01/15/2013 14:00,9.64,8,12.71,38.8,1025.8,,
01/15/2013 15:00,6.84,9,11.25,38.8,1026.0,,
01/15/2013 16:00,9.00,2,11.37,38.8,1025.5,,
01/15/2013 17:00,6.00,10,9.81,39.2,1024.6,,
01/15/2013 18:00,5.71,356,8.53,39.9,1024.4,,
01/15/2013 19:00,4.28,344,5.89,40.6,1024.5,,
01/15/2013 20:00,5.23,356,7.54,40.7,1024.3,,
01/15/2013 21:00,3.24,16,5.69,40.9,1023.9,,
01/15/2013 22:00,4.22,338,5.03,40.8,1024.8,,
01/15/2013 23:00,3.90,333,5.42,40.4,1024.7,,
01/16/2013 00:00,3.31,330,5.30,40.1,1025.0,,
01/16/2013 01:00,7.30,359,10.83,40.1,1024.4,,
01/16/2013 02:00,5.83,348,9.33,39.4,1024.2,,
01/16/2013 03:00,6.22,4,7.19,39.4,1024.2,,
01/16/2013 04:00,4.08,27,5.25,39.0,1023.7,,
01/16/2013 05:00,6.61,26,8.94,38.5,1023.0,,
01/16/2013 06:00,4.08,53,6.03,36.7,1023.6,,
01/16/2013 07:00,1.36,87,2.33,34.3,1023.4,,
01/16/2013 08:00,3.89,80,5.44,34.9,1021.8,,
01/16/2013 09:00,4.47,9,7.19,33.1,1020.7,,
01/16/2013 10:00,6.80,5,9.14,33.1,1020.5,,
01/16/2013 11:00,6.41,30,8.55,33.1,1019.0,,
01/16/2013 12:00,4.67,25,6.03,34.0,1018.7,,
01/16/2013 13:00,4.28,24,5.83,34.5,1018.2,,
01/16/2013 14:00,7.19,18,9.72,34.9,1017.8,,
01/16/2013 15:00,4.47,16,6.80,35.1,1014.8,,
01/16/2013 16:00,4.86,20,5.83,35.8,1012.9,,
01/16/2013 17:00,6.22,6,8.55,36.5,1012.7,,
